,comment,goodorbad
841,"One of the most boring films I've watched in the last 20 years. Do something else with the 101 minutes, you'll never get them back.",0
842,"Pretentious, boring, waste of talent.",0
843,"After Yang is equal parts sci-fi and slow drama. Beautifully filmed, quiet and slow it follows the story of a little Chinese girl's techno-being (AI) that stops working. Ferrell goes on a hunt to find out his quasi-human history. And though the plot isn't incredibly satisfying, it's well acted and thoughtful.",1
844,Nanny was a long and pointless movie about repetitive and unnecessary scenes and characters.,0
845,"One of those films that makes you think 'Why did they bother?', nothing new or particularly interesting, some ok acting, just very meh.",0
846,It's a very bad movie,0
847,bittersweetly perfect in every way!,1
848,"This movie should have been directed by someone else. Completely cheapened the story with the weird hues throughout the film and weirdly put together scenes, the transitions just weren't there and it felt more like a fetish film in the beginning than the incredible beautifully written story. So disappointed by the artistic direction of this film and wish it could be re-shot by someone else.",0
849,"There were quite a few problems with ""The Nanny"", which doesn't have anyone named Fran Drescher.  Namely, the subtitles, or lack there of.  If you want to understand the Wolof language parts you need to have subtitles on, but then you also get English subs.  There was no way to have one and not the other which is a movie experience destroyer.  An excruciating slog, there was nothing scary or tense and there was no reason to care.  This is not a horror film.  The ending is so neat and tidy you'd think you were watching a Rom-Com.  Final Score: 2.7/10",0
850,I kept waiting for it to get better so in that way it kept my attention but sadly and hour and 40 minutes wasted…,0
851,"C'est dommage que Aisha (pas Aïcha?!?!) et Mariatou n'ont pas l'accent de vrai sénégalais en parlant wolof; ça tue un peu l'image de l'immigré / mère-célibataire venant du Sénégal…de plus, le fils Lamine parle uniquement anglais avec accent américain! Mais bon, fen mouy defarou mbokk mo geun deugg gou koy yaaq. 🤷‍♀️",0
852,A rushed and poorly written ending made watching this a disappointing experience. Definitely not a horror movie and definitely not worth the time.,0
853,"""Nanny"" is a more of a psychological thriller rather than a horror. It's a slow character build of a film that is beautifully shot and extremely well acted. Unfortunately ""Nanny"" lacks the horror elements that it continually suggests and when it does deliver some horror in cgi form it is too obvious and looks completely fake and out of place.

The main focus is a Senegal immigrant , Aisha, who dreams that her new job will bring enough money to allow her son to join her in America. The "" horror"" is a fear or suggestion of drowning in water which is used to great artistic effect. However throughout the film there are a number of side characters that seem to suggest further potential horror elements such as witchcraft and sirens which never really materialise into much.  

""Nanny"" is a dream or reality type of thriller that delivers fear through threatening the American dream that Aisha is struggling to achieve. Sadly spoiled by the unnecessary cgi ""Nanny"" otherwise is a beautiful artistic character study with psychologically disturbing elements.",0
854,It's a very cute and light movie. I laughed at some moments and cried at others. A pleasant experience.,0
