,comment,goodorbad
2616,Still thinking about this film months later. Casts a spell with the performances and story.,1
2617,"This was a pretentious art house film that attempts to show the feeling of anxiety, obviously told by someone who doesn't have anxiety.  It might be interesting to those who have never contemplated death before.

P.S. I hope you like Mozart's Requiem.",0
2618,Just a little too simple,0
2619,"interesting mood and cool concept. I love weird independent movies, but this was a let down. Very repetitive and far too long. ",0
2620,"A true stinker.
The 15 minutes of the movie is pure indulgent wallowing,
And then it gets worse. You probably have better things to do.
Watch paint dry.
Watch grass grow.",0
2621,I died from boredom about halfway through then woke up for the end.  Am I a cat? Or a vampire? Or a vampire cat?,0
2622,"She Dies Tomorrow is a unique psychological thriller, but it also a poorly misjudged one. One that is laborious and stodgy, a film that leans hard into mystery but never amounts to much at all. Amy is a young woman who recently purchased a house, when her friend Jane pays a visit Amy informs her that she is going to die tomorrow. There is no reason for this and so the mystery begins. Slowly this news spreads from friend to friend, which each person in the chain believing that they too will die. It does sound rather silly and it actually is. But instead of the film being some quirky comedy it instead becames a laboured film with no centre or meaning.",0
2623,Such a great film! So much fun!,1
2624,Cute movie and definitely a comedy!,1
2625,Your review will help others decide whether to watch.,1
2626,So funny deft recommended,1
2627,"I compare it  to the scream movie. Good comedy horror movie.
Vince Vaughn  was great.",1
2628,Your review will help others decide whether to watch.,1
2629,Freaky was good for it's entertainment value. Vince Vaghn is pretty hilarious trying to act like a teenage girl,1
2630,It was a really good movie i enjoyed the trill of it all !,1
2631,Good for a few laughs. It just took awhile for them to show up. Vince did a good job.,1
2632,Your review will help others decide whether to watch.,0
2633,The best production design ever made in a movie!,1
2634,"Golden age of Hollywood biopic by Fincher, nicely shot and entertaining. Feel must revisit Welles' works...",0
2635,"A little review of tomorrow's Oscar nominee 2021, movie about Orson Welles' 1941 movie ""Citizen Kane"", that will undoubtedly win some awards, because Hollywood traditionally likes to award second-rate films about some other good films, which is in due time failed to reward, with excellent Gary Oldman as Herman Mankiewicz, screenwriter of ""Citizen Kane"".

In short, to make a film, how different than of course black & white, because it talks about the period in which only such existed (luckily at that time at least they were tonal, because otherwise, according to such logic, we would probably get a silent one?), with copying each a shot that Welles ever shot (but with occasional insertions of totally inappropriate ones, with a counter-light, because it's so modern nowadays), about a character who was really fantastically played by Oldman, who only gets all the praise for this average achievement. Unfortunately, the character he interprets in some Golden Age movies could at best be only supporting one, if at all interesting enough to be immortalized on the movie screen. But, oh-my-god, those are the times.

The lead actor is the only reason why this film is worth watching. In this it bears a resemblance to its competitor ""The Father,"" with Anthony Hopkins, also in the lead role. From an interesting idea, but extremely unsuccessfully realized, we can only admire, or not, the proven actors.

Honestly, I regret that such an achievement comes from David Fincher, director of such movies as e.g. was (with all its flaws) the cult ""Fight Club,"" but apparently the prevailing idea was that the line of least resistance was the shortest shortcut for Hollywood. We'll see soon enough.",0
